Id,Habit,Date,Note,Check In Count,Days in Streak,Prop Count,Comment Count,URL
45624921,Read Bible,2015-07-12,,228,1,0,0,https://www.coach.me/c/45624921
45624920,Brush Teeth in the Morning,2015-07-12,,221,1,0,0,https://www.coach.me/c/45624920
45624919,Set priorities for your day,2015-07-12,,212,3,0,0,https://www.coach.me/c/45624919
45624917,Stretch in the morning,2015-07-12,,372,3,0,0,https://www.coach.me/c/45624917
45624915,Morning Workout,2015-07-12,,343,7,0,0,https://www.coach.me/c/45624915
45670844,Stretch in the morning,2015-07-13,,372,4,0,0,https://www.coach.me/c/45670844
45670842,Morning Workout,2015-07-13,,343,8,0,0,https://www.coach.me/c/45670842
45670834,Pray,2015-07-13,,576,10,0,0,https://www.coach.me/c/45670834
45670832,Read Bible,2015-07-13,,228,2,0,0,https://www.coach.me/c/45670832
45670828,Help someone,2015-07-13,,172,8,0,0,https://www.coach.me/c/45670828
45670827,Drank,2015-07-13,,166,1,0,0,https://www.coach.me/c/45670827
45670825,Drink green tea,2015-07-13,,193,1,0,0,https://www.coach.me/c/45670825
45670824,Eat vegetables,2015-07-13,,316,5,0,0,https://www.coach.me/c/45670824
45670822,Play a sport,2015-07-13,,98,1,0,0,https://www.coach.me/c/45670822
45670820,Read feedly,2015-07-13,,123,1,0,0,https://www.coach.me/c/45670820
45670818,Managed my time,2015-07-13,,165,1,0,0,https://www.coach.me/c/45670818
45670813,2 hours or less of television,2015-07-13,,352,4,0,0,https://www.coach.me/c/45670813
45670812,NoP!,2015-07-13,,416,4,0,0,https://www.coach.me/c/45670812
45670806,Read,2015-07-13,,301,8,0,0,https://www.coach.me/c/45670806
45670803,Laugh,2015-07-13,,329,9,0,0,https://www.coach.me/c/45670803
45670801,Run,2015-07-13,,39,2,0,0,https://www.coach.me/c/45670801
45742896,Laugh,2015-07-14,,328,10,0,0,https://www.coach.me/c/45742896
45742894,Read,2015-07-14,,300,9,0,0,https://www.coach.me/c/45742894
45742893,2 hours or less of television,2015-07-14,,351,5,0,0,https://www.coach.me/c/45742893
45742892,NoP!,2015-07-14,,415,5,0,0,https://www.coach.me/c/45742892
45670858,Sleep at least 8 hours,2015-07-14,,273,1,0,0,https://www.coach.me/c/45670858
45682906,Pray,2015-07-14,,576,11,0,0,https://www.coach.me/c/45682906
45682909,Help someone,2015-07-14,,172,9,0,0,https://www.coach.me/c/45682909
45742889,Play a sport,2015-07-15,,98,1,0,0,https://www.coach.me/c/45742889
45742885,Laugh,2015-07-15,,329,11,0,0,https://www.coach.me/c/45742885
45742883,Read,2015-07-15,,301,10,0,0,https://www.coach.me/c/45742883
45742879,NoP!,2015-07-15,,416,6,0,0,https://www.coach.me/c/45742879
45742878,2 hours or less of television,2015-07-15,,352,6,0,0,https://www.coach.me/c/45742878
45742875,Drank,2015-07-15,,166,1,0,0,https://www.coach.me/c/45742875
45742873,Help someone,2015-07-15,,172,10,0,0,https://www.coach.me/c/45742873
45742872,Pray,2015-07-15,,576,12,0,0,https://www.coach.me/c/45742872
45742867,Set priorities for your day,2015-07-15,,212,1,0,0,https://www.coach.me/c/45742867
45742866,Morning Workout,2015-07-15,,343,1,0,0,https://www.coach.me/c/45742866
45770649,Sleep at least 8 hours,2015-07-16,,273,1,0,0,https://www.coach.me/c/45770649
45770650,Morning Workout,2015-07-16,,343,2,0,0,https://www.coach.me/c/45770650
45770651,Set priorities for your day,2015-07-16,,212,2,2,0,https://www.coach.me/c/45770651
45770653,Stretch in the morning,2015-07-16,,372,1,0,0,https://www.coach.me/c/45770653
45770656,Pray,2015-07-16,,576,13,1,0,https://www.coach.me/c/45770656
45770659,Help someone,2015-07-16,,172,11,0,0,https://www.coach.me/c/45770659
45770660,Drank,2015-07-16,,166,2,0,0,https://www.coach.me/c/45770660
45770663,Run,2015-07-16,,39,1,0,0,https://www.coach.me/c/45770663
45770665,Laugh,2015-07-16,,329,12,0,0,https://www.coach.me/c/45770665
45770666,Read,2015-07-16,,301,11,0,0,https://www.coach.me/c/45770666
45770667,NoP!,2015-07-16,,416,7,0,0,https://www.coach.me/c/45770667
45804552,Set priorities for your day,2015-07-17,,212,3,2,0,https://www.coach.me/c/45804552
45804556,Pray,2015-07-17,,576,14,1,0,https://www.coach.me/c/45804556
45804557,Read Bible,2015-07-17,,228,1,0,0,https://www.coach.me/c/45804557
45804559,Help someone,2015-07-17,,172,12,0,0,https://www.coach.me/c/45804559
45804567,Laugh,2015-07-17,,329,13,0,0,https://www.coach.me/c/45804567
45804571,Read,2015-07-17,,301,12,0,0,https://www.coach.me/c/45804571
45806845,Brainstorm meditate,2015-07-17,,81,1,0,0,https://www.coach.me/c/45806845
45809653,2 hours or less of television,2015-07-17,,352,1,0,0,https://www.coach.me/c/45809653
45843933,Brush Teeth at Night,2015-07-17,,157,1,0,0,https://www.coach.me/c/45843933
45813146,Drank,2015-07-17,,166,3,0,0,https://www.coach.me/c/45813146
45813148,Eat vegetables,2015-07-17,,316,1,0,0,https://www.coach.me/c/45813148
45813151,Managed my time,2015-07-17,,165,1,0,0,https://www.coach.me/c/45813151
45813150,NoP!,2015-07-17,,416,8,0,0,https://www.coach.me/c/45813150
45843935,Set priorities for your day,2015-07-18,,212,4,1,0,https://www.coach.me/c/45843935
45843936,Brush Teeth in the Morning,2015-07-18,,221,1,0,0,https://www.coach.me/c/45843936
45843937,Pray,2015-07-18,,576,15,1,0,https://www.coach.me/c/45843937
45843938,Help someone,2015-07-18,,172,13,0,0,https://www.coach.me/c/45843938
45843943,Laugh,2015-07-18,,329,14,0,0,https://www.coach.me/c/45843943
45843945,Read,2015-07-18,,301,13,0,0,https://www.coach.me/c/45843945
45843947,NoP!,2015-07-18,,416,9,0,0,https://www.coach.me/c/45843947
45843948,2 hours or less of television,2015-07-18,,352,2,0,0,https://www.coach.me/c/45843948
45844866,Brush Teeth at Night,2015-07-18,,157,2,0,0,https://www.coach.me/c/45844866
45899734,Read feedly,2015-07-19,,123,1,0,0,https://www.coach.me/c/45899734
45899726,Drank,2015-07-19,,166,1,0,0,https://www.coach.me/c/45899726
45872545,Set priorities for your day,2015-07-19,,212,5,0,0,https://www.coach.me/c/45872545
45872547,Pray,2015-07-19,,576,16,1,0,https://www.coach.me/c/45872547
45872548,Help someone,2015-07-19,,172,14,0,0,https://www.coach.me/c/45872548
45872550,Laugh,2015-07-19,,329,15,0,0,https://www.coach.me/c/45872550
45872551,Play a sport,2015-07-19,,98,1,0,0,https://www.coach.me/c/45872551
45872553,Read,2015-07-19,,301,14,0,0,https://www.coach.me/c/45872553
45872555,NoP!,2015-07-19,,416,10,0,0,https://www.coach.me/c/45872555
45872556,2 hours or less of television,2015-07-19,,352,3,0,0,https://www.coach.me/c/45872556
45938298,Brush Teeth at Night,2015-07-20,,157,1,0,0,https://www.coach.me/c/45938298
45899708,Sleep at least 8 hours,2015-07-20,,273,1,0,0,https://www.coach.me/c/45899708
45899711,Morning Workout,2015-07-20,,343,1,0,0,https://www.coach.me/c/45899711
45899713,Set priorities for your day,2015-07-20,,212,6,0,0,https://www.coach.me/c/45899713
45899714,Stretch in the morning,2015-07-20,,372,1,0,0,https://www.coach.me/c/45899714
45899716,Brush Teeth in the Morning,2015-07-20,,221,1,0,0,https://www.coach.me/c/45899716
45899718,Pray,2015-07-20,,576,17,1,0,https://www.coach.me/c/45899718
45899755,Run,2015-07-20,,39,1,0,0,https://www.coach.me/c/45899755
45899756,Read,2015-07-20,,301,15,0,0,https://www.coach.me/c/45899756
45922837,Help someone,2015-07-20,,172,15,0,0,https://www.coach.me/c/45922837
45922844,Play a sport,2015-07-20,,98,2,0,0,https://www.coach.me/c/45922844
45922849,Laugh,2015-07-20,,329,16,0,0,https://www.coach.me/c/45922849
45922853,NoP!,2015-07-20,,416,11,0,0,https://www.coach.me/c/45922853
45922854,2 hours or less of television,2015-07-20,,352,4,0,0,https://www.coach.me/c/45922854
45938304,Morning Workout,2015-07-21,,343,2,0,0,https://www.coach.me/c/45938304
45938307,Set priorities for your day,2015-07-21,,212,7,0,0,https://www.coach.me/c/45938307
45938309,Stretch in the morning,2015-07-21,,372,2,0,0,https://www.coach.me/c/45938309
45950662,Brush Teeth in the Morning,2015-07-21,,221,2,0,0,https://www.coach.me/c/45950662
45950664,Pray,2015-07-21,,576,18,1,0,https://www.coach.me/c/45950664
45950672,Read,2015-07-21,,301,16,0,0,https://www.coach.me/c/45950672
46000532,Help someone,2015-07-21,,171,16,0,0,https://www.coach.me/c/46000532
46000531,Eat vegetables,2015-07-21,,315,1,0,0,https://www.coach.me/c/46000531
46000527,Play a sport,2015-07-21,,97,3,0,0,https://www.coach.me/c/46000527
46000524,Laugh,2015-07-21,,328,17,0,0,https://www.coach.me/c/46000524
46000522,2 hours or less of television,2015-07-21,,352,5,0,0,https://www.coach.me/c/46000522
46000521,NoP!,2015-07-21,,416,12,0,0,https://www.coach.me/c/46000521
46019331,Brush Teeth at Night,2015-07-22,,157,1,0,0,https://www.coach.me/c/46019331
46019329,NoP!,2015-07-22,,416,13,0,0,https://www.coach.me/c/46019329
46000481,Set priorities for your day,2015-07-22,,212,8,0,0,https://www.coach.me/c/46000481
46000482,Stretch in the morning,2015-07-22,,372,3,0,0,https://www.coach.me/c/46000482
46000491,Pray,2015-07-22,,576,19,0,0,https://www.coach.me/c/46000491
46000495,Help someone,2015-07-22,,172,17,0,0,https://www.coach.me/c/46000495
46000499,Eat vegetables,2015-07-22,,316,2,0,0,https://www.coach.me/c/46000499
46000504,Play a sport,2015-07-22,,98,4,0,0,https://www.coach.me/c/46000504
46000509,Laugh,2015-07-22,,329,18,0,0,https://www.coach.me/c/46000509
46000511,Read,2015-07-22,,301,17,0,0,https://www.coach.me/c/46000511
46057638,Eat vegetables,2015-07-23,,316,3,0,0,https://www.coach.me/c/46057638
46057637,Play a sport,2015-07-23,,98,5,0,0,https://www.coach.me/c/46057637
46057636,Read feedly,2015-07-23,,123,1,0,0,https://www.coach.me/c/46057636
46057632,Managed my time,2015-07-23,,165,1,0,0,https://www.coach.me/c/46057632
46057630,2 hours or less of television,2015-07-23,,352,1,0,0,https://www.coach.me/c/46057630
46057626,NoP!,2015-07-23,,416,14,0,0,https://www.coach.me/c/46057626
46031424,Morning Workout,2015-07-23,,343,1,0,0,https://www.coach.me/c/46031424
46031425,Set priorities for your day,2015-07-23,,212,9,0,0,https://www.coach.me/c/46031425
46031426,Stretch in the morning,2015-07-23,,372,4,0,0,https://www.coach.me/c/46031426
46031427,Brainstorm meditate,2015-07-23,,81,1,0,0,https://www.coach.me/c/46031427
46031429,Read Bible,2015-07-23,,228,1,0,0,https://www.coach.me/c/46031429
46031430,Pray,2015-07-23,,576,20,1,0,https://www.coach.me/c/46031430
46031431,Help someone,2015-07-23,,172,18,0,0,https://www.coach.me/c/46031431
46031432,Cook,2015-07-23,,136,1,0,0,https://www.coach.me/c/46031432
46031433,Run,2015-07-23,,39,1,0,0,https://www.coach.me/c/46031433
46031434,Laugh,2015-07-23,,329,19,0,0,https://www.coach.me/c/46031434
46031435,Read,2015-07-23,,301,18,0,0,https://www.coach.me/c/46031435
46057648,Sleep at least 8 hours,2015-07-24,,273,1,0,0,https://www.coach.me/c/46057648
46091577,NoP!,2015-07-24,,416,15,0,0,https://www.coach.me/c/46091577
46091576,2 hours or less of television,2015-07-24,,352,2,0,0,https://www.coach.me/c/46091576
46091573,Managed my time,2015-07-24,,165,2,0,0,https://www.coach.me/c/46091573
46091568,Read,2015-07-24,,301,19,0,0,https://www.coach.me/c/46091568
46091567,Laugh,2015-07-24,,329,20,0,0,https://www.coach.me/c/46091567
46091566,Eat vegetables,2015-07-24,,316,4,0,0,https://www.coach.me/c/46091566
46091565,Drank,2015-07-24,,166,1,0,0,https://www.coach.me/c/46091565
46091563,Help someone,2015-07-24,,172,19,0,0,https://www.coach.me/c/46091563
46091561,Pray,2015-07-24,,576,21,0,0,https://www.coach.me/c/46091561
46091559,Brush Teeth in the Morning,2015-07-24,,221,1,0,0,https://www.coach.me/c/46091559
46091556,Wash face in the morning,2015-07-24,,250,1,0,0,https://www.coach.me/c/46091556
46091555,Stretch in the morning,2015-07-24,,372,5,0,0,https://www.coach.me/c/46091555
46091551,Set priorities for your day,2015-07-24,,212,10,0,0,https://www.coach.me/c/46091551
46091550,Morning Workout,2015-07-24,,343,2,0,0,https://www.coach.me/c/46091550
46138664,Managed my time,2015-07-25,,165,3,0,0,https://www.coach.me/c/46138664
46138662,2 hours or less of television,2015-07-25,,352,3,0,0,https://www.coach.me/c/46138662
46138661,NoP!,2015-07-25,,416,16,0,0,https://www.coach.me/c/46138661
46138658,Laugh,2015-07-25,,329,21,0,0,https://www.coach.me/c/46138658
46138644,Drank,2015-07-25,,166,2,0,0,https://www.coach.me/c/46138644
46138640,Help someone,2015-07-25,,172,20,0,0,https://www.coach.me/c/46138640
